k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
126,451.1299199,396.6608949,75.05199215171173,18.870080099999996,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
127,446.512641,396.6608949,92.5595030347797,23.487359000000026,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
128,436.8855768,396.6608949,114.35516201455245,33.114423199999976,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
129,401.3612252,396.6608949,145.16499946372215,68.63877480000002,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
130,326.6620243,396.6608949,209.48507633412328,0.0,114.66202429999997,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
131,340.0834718,396.6608949,88.04463736647043,129.91652820000002,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
132,311.7575129,396.6608949,210.7181765519077,0.0,99.75751289999998,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
133,311.4263396,396.6608949,104.92138973029346,0.0,99.42633959999999,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
134,323.8435229,396.6608949,0.0,103.66682967811651,0.0,61.98989845330027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,879.4471800242699,0.0,427.5103525781165,0.0,334.67099644669975
135,356.797806,396.6608949,98.23768930917032,113.20219400000002,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
136,359.9333208,396.6608949,205.02140341139062,0.0,147.9333208,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
137,361.6754753,396.6608949,48.66822003580406,108.32452469999998,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
138,355.1645864,396.6608949,151.07694224368964,0.0,143.16458640000002,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
139,366.3734463,396.6608949,0.0,51.27498760787306,0.0,72.53969650059128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,856.7746063288066,0.0,417.6484339078731,0.0,324.12119839940874
140,364.6312917,396.6608949,48.58966284195245,105.36870829999998,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
141,352.4361953,396.6608949,148.19775965393086,0.0,140.4361953,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
142,357.0534765,396.6608949,0.0,69.97546579981214,0.0,62.504887613505616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,878.3404166876848,0.0,427.0289422998121,0.0,334.1560072864944
143,350.084851,396.6608949,66.31077741887896,119.91514899999999,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
144,339.6319139,396.6608949,179.615118179272,0.0,127.63191389999996,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
145,339.6319139,396.6608949,44.705215354985285,130.36808610000003,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
146,336.1475999,396.6608949,168.02282014965414,133.8524001,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
147,308.2730979,396.6608949,294.02721265360435,0.0,96.27309789999997,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
148,315.2417234,396.6608949,191.47357129443327,0.0,103.2417234,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
149,316.9838804,396.6608949,82.11433105442724,153.01611960000002,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
150,310.0152548,396.6608949,226.70728938811658,0.0,98.01525479999997,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
151,323.6147762,587.1223702,122.66013517048182,0.0,111.61477619999998,587.1223702,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
152,421.0917485,781.293796,4.852361256910271,48.908251500000006,0.0,401.1694537703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
153,388.4932398,781.293796,51.175035185274346,81.50676019999997,0.0,401.1694537703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
154,366.8639963,791.3176496,128.15796449503765,103.1360037,0.0,411.19330737039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
155,363.3020447,791.3176496,225.2534372235905,0.0,151.3020447,791.3176496,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
156,371.3088048,791.3176496,65.26217130673686,98.69119519999998,0.0,411.19330737039456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
157,362.1603162,791.3176496,158.45930888563356,0.0,150.1603162,791.3176496,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
158,368.678828,791.3176496,0.0,21.56295853091294,0.0,496.51474155038466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,793.76666100123,0.0,390.241786530913,0.0,294.8029080496153,0.0
159,378.2613376,779.3760622,20.433683824648778,91.73866240000001,0.0,399.25171997039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
160,379.3416029,779.3760622,107.26598303694682,90.6583971,0.0,399.25171997039456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
161,374.7201866,779.3760622,192.64151367455338,95.27981340000002,0.0,399.25171997039456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
162,385.7629064,714.0545666,281.9706199682193,84.23709359999998,0.0,333.9302243703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
163,269.3108426,585.2046364,360.3897944788893,0.0,57.31084259999999,585.2046364,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
164,273.1409495,585.2046364,298.4157071007265,0.0,61.14094949999996,585.2046364,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
165,278.8861098,585.2046364,232.72908775013966,0.0,66.88610979999997,585.2046364,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
166,270.9037174,396.6608949,161.3376382987209,0.0,58.90371739999999,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
167,269.3167901,396.6608949,98.6838021736792,0.0,57.31679009999998,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
